#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime
IV|ROM9|41.82842|12.51553|110|ROMA (sede INGV)|2003-03-01T00:00:00|
IV|ROSPO|42.2364|14.9315|-100.0|ROSPO|2020-01-20T11:02:48|2025-08-06T00:00:00
IV|ROVR|45.6468|11.0721|1316.0|Rovere Veronese|2008-10-08T00:00:00|
IV|RSM|43.93027|12.4497|645.0|REPUBBLICA DI SAN MARINO|2003-03-01T00:00:00|2011-05-05T10:50:00
IV|RSM2|43.937695|12.445128|645.0|Repubblica San Marino|2011-11-11T12:00:00|
IV|RUFI|43.838|11.5095|243|RUFI|2012-12-06T13:18:23|
IV|RVI2|41.61983|14.01983|990|ROCCHETTA VOLTURNO|2000-10-03T00:00:00|2002-12-31T23:59:59
IV|SACR|41.3974|14.7057|859.0|S. CROCE DEL SANNIO|2004-06-10T00:00:00|
IV|SACS|42.84906|11.90967|845|San Casciano dei Bagni|2004-12-16T00:00:00|
IV|SAIV|43.66482|12.413039|360.0|Sant Angelo in Vado (PU)|2013-12-12T15:28:00|
IV|SAL|45.607609|10.525968|94|Salo Centro - MuSa (BS), Italy|2024-03-19T08:00:00|
IV|SALB|39.8772|16.3459|1200.0|San Lorenzo Bellizzi|2009-09-03T14:00:00|
IV|SALIN|38.57911|14.81508|412.0|Salina|2026-04-29T12:02:36|
IV|SALO|45.6183|10.5243|600.0|Salo - San Bartolemeo (BS), Italy|2005-06-24T12:00:00|
IV|SAMA|41.7805|12.5923|119|S.Maria delle Mole (Ciampino, Roma)|2009-06-09T11:30:00|
IV|SANR|45.64|11.6099|51.0|Sandrigo|2012-01-23T14:30:00|2099-01-01T00:00:00
IV|SAP2|43.09667|13.399167|402|Sant Angelo in Pontano (MC)|2012-04-04T14:10:00|
IV|SARZ|44.867306|8.913604|266.0|Sarezzano|2015-12-11T16:27:54|
IV|SASS|43.25805|10.68983|438|Sassa|2010-05-17T12:00:00|2011-12-09T18:00:00
IV|SBPO|45.05108|10.91987|10|S.Benedetto Po|2005-06-20T10:00:00|
IV|SCHR|40.19924|16.0759|968.0|S. CHIRICO RAPARO|2003-12-05T00:00:00|
IV|SCIAC|37.516469|13.101908|181|SCIAC|2019-07-25T08:59:32|
IV|SCIAR|37.94064|13.74926|490|SCIAR|2019-02-08T11:28:00|
IV|SCIC|36.796216|14.672208|253|SCIC|2023-05-05T14:50:00|
IV|SCTE|40.0724|18.4675|150.0|Santa Cesarea Terme|2006-02-02T00:00:00|
IV|SDI|41.70995|13.8107|698|SAN DONATO VAL COMINO|2003-03-01T00:00:00|2011-04-01T00:00:00
IV|SEF1|43.14683|12.94762|518|Sefro|2011-11-07T11:24:01|
IV|SEI|44.05428|11.35855|610|SANT AGATA|2003-03-01T00:00:00|
IV|SELL|38.983001|16.627906|633.0|Sellia (CZ)|2020-12-17T00:00:00|
IV|SENI|43.7052|13.2331|10.0|Senigallia|2008-02-26T10:38:00|
IV|SERM|45.00997|11.29582|7|Sermide (MN)|2012-01-19T10:40:00|
IV|SERS|39.0359|16.6886|1221.0|Sersale|2005-10-19T14:08:00|
IV|SEST|46.74931|12.21652|1729|MONTE ROTA|2003-11-12T00:00:00|2009-06-17T00:00:00
IV|SFI|43.90477|11.84695|548|SANTA SOFIA|2003-03-01T00:00:00|
IV|SGAL|45.563555|10.31064|460.0|Botticino San Gallo|2019-11-06T08:00:00|
IV|SGG|41.38667|14.37917|880.0|S.Gregorio Matese|2005-03-22T00:00:00|
IV|SGO|40.56045|15.30738|651|SICIGNANO DEGLI ALBURNI|2003-03-01T00:00:00|
IV|SGRT|41.7546|15.7437|960.0|San Giovanni Rotondo|2006-05-24T17:00:00|
IV|SGTA|41.135|15.365|890.0|Sant Agata di Puglia|2006-01-18T00:00:00|
IV|SICLA|38.25629|15.7145|10.0|SICLA|2018-10-12T08:43:33|2026-02-01T00:00:00
IV|SIRI|40.1821|15.8675|1063.0|Monte Sirino - Moliterno|2006-08-07T00:00:00|
IV|SLCN|40.39|15.63277|986.0|SALA CONSILINA|2003-03-01T00:00:00|
IV|SMA1|42.6305|13.3353|1150|San Martino|2009-08-13T10:00:00|
IV|SMB1|41.3968|14.71843|819|COLLE SAN MARTINO|2000-10-03T00:00:00|2002-03-02T23:59:59
IV|SNAL|40.92542|15.20908|874.0|S. Angelo dei Lombardi|2004-08-25T12:00:00|
IV|SNTG|43.255|12.94057|650|ESANATOGLIA|2003-03-01T00:00:00|
IV|SOI|38.07323|16.05424|305|SAMO|2003-03-01T00:00:00|
IV|SOLUN|38.09193|13.53261|190.0|SOLUNTO|2004-05-12T00:00:00|
IV|SORR|40.58256|14.335709|537|Penisola sorrentina - Stazione Osservatorio Vesuviano|2022-01-28T23:59:00|
IV|SPS2|39.291028|16.338806|620|Spezzano Piccolo|2014-12-30T20:00:00|
IV|SRES|42.23696|12.50993|410|Monte Soratte|2013-05-13T12:20:00|
IV|SSFR|43.43628|12.78225|750|Montelago di Sassoferrato|2010-07-06T14:30:00|
IV|SSM1|43.228783|13.176956|240.0|San Severino Marche|2011-05-30T11:46:00|2022-03-07T07:38:00
IV|SSP9|43.57387|12.13136|324.0|Sansepolcro|2010-12-15T11:30:00|
IV|SSY|37.1577|15.0737|600|SORTINO|2004-07-12T00:00:00|
IV|STAL|46.2601|12.7104|625|Staligial|2010-05-25T16:00:00|
IV|STR4|38.77385|15.2115|86|STROMBOLI 4|2003-10-20T00:00:00|2017-07-28T06:27:00
IV|STR6|38.787368|15.216027|814|Stromboli - Guardiani Stazione Osservatorio Vesuviano|2024-05-14T00:00:00|
IV|STRA|38.795253|15.217123|847|Stromboli InizioDirettissima-Stazione Osservatorio Vesuviano|2024-07-26T23:59:59|
IV|STRC|38.791058|15.191556|182|Stromboli Timpone del Fuoco - Stazione Osservatorio Vesuvian|2003-02-24T00:00:00|
IV|STRE|38.802415|15.215261|495|Stromboli - Sentiero del Bastimento, quota 450m|2023-05-14T23:59:59|
IV|STRG|38.809615|15.2149|163|Stromboli-Localit.. Labronzo|2006-09-16T12:00:00|
IV|T0104|42.3599|13.3382|754.0|Madonna delle Grazie (Coppito) - AQ|2009-10-09T16:00:00|2017-01-20T20:03:00
IV|T0110|42.22944|13.776334|915|Collepietro|2014-06-26T01:00:00|
IV|T0911|44.11173|10.07375|520.0|Castelpoggio (MS)|2013-06-21T12:00:00|2013-11-12T23:59:00
IV|T0912|44.168505|10.209548|687.0|Minucciano (LU)|2013-06-13T19:30:00|2013-08-06T14:00:00
IV|T1101|41.474883|14.540325|510.0|Colle del Matese (CE)|2016-01-20T10:20:00|
IV|T1299|42.634223|13.282205|940|T1299|2016-08-29T19:29:00|2021-11-07T23:59:00
IV|TAV1|43.589|11.1431|285|Tavarnelle|2014-12-22T10:13:28|2015-01-22T08:09:00
IV|TB01|43.381567|12.435667|643.0|Gubbio|2012-07-06T07:48:59|
IV|TB02|43.370417|12.409367|691.0|Pietralunga|2012-07-06T08:03:02|
IV|TB03|43.40134|12.41034|580.0|Pietralunga|2012-07-06T08:13:40|
IV|TDS|39.6601|16.33762|244.0|TERRANOVA DA SIBARI|2003-03-01T00:00:00|
IV|TEOL|45.361667|11.673889|370.0|Teolo|2009-05-20T12:00:00|
IV|TERO|42.62279|13.60393|673|TERAMO|2003-11-20T00:00:00|
IV|TOLF|42.06406|12.00017|371|TOLFA|2003-03-01T00:00:00|
IV|TRE1|43.311198|13.312848|330|Treia|2011-03-28T11:53:00|
IV|TREG|45.523|11.1606|342.0|Tregnago|2011-09-07T17:00:00|
IV|TREM|42.123|15.51|120.0|ISOLE TREMITI - SAN NICOLA|2014-06-12T09:54:00|
IV|TRIC|45.233997|8.327064|141.0|Tricerro (VC)|2026-07-16T18:00:00|
IV|TRIV|41.7666|14.5502|598.0|Trivento|2005-03-22T11:29:00|
IV|TRTR|42.8081|13.9138|160|Tortoreto Alta|2005-06-24T12:00:00|
IV|TSM1|43.34536|12.597621|553.0|Gubbio Cimitero Sito 1 STAR|2021-10-12T00:00:00|
IV|TSM2|43.39619|12.489944|630.0|star site 2|2021-11-03T00:00:00|
IV|TSM3|43.38298|12.354506|341.0|star site 3|2021-10-12T00:00:00|
IV|TSM4|43.3087|12.3046|270.0|Umbertide|2022-05-13T00:00:00|
IV|TSM5|43.479692|12.60252|379.0|Cantiano|2022-05-26T00:00:00|
IV|TSM6|43.47246|12.33275|402.0|Città di Castello|2022-06-14T00:00:00|
IV|USI|38.70787|13.17913|285|USTICA|2003-03-01T00:00:00|
IV|VAGA|41.4154|14.2342|795.0|Valle Agricola|2005-03-11T12:00:00|
IV|VAI|45.86742|8.76837|1150|VARESE|2003-03-01T00:00:00|2009-02-27T13:04:03
IV|VARE|45.867695|8.77|1219.0|Varese|2009-10-07T13:00:00|
IV|VARP|40.8165|14.4101|629.0|Vesuvio - Array Permanente|1988-01-01T00:00:00|2017-07-12T17:30:00
IV|VBKE|40.818549|14.438636|913.2||2021-10-09T00:00:00|
IV|VBKN|40.829959|14.429881|1004.18| Vesuvio Bunker NORD - Stazione Osservatorio Vesuviano|2009-05-12T00:00:00|
IV|VBKS|40.806289|14.422496|617.0|Vesuvio Bunker SUD - Stazione Osservatorio Vesuviano|2023-07-17T00:00:00|
IV|VBKW|40.824231|14.414156|877.7|Vesuvio Bunker OVEST - Stazione Osservatorio Vesuviano|2023-04-28T00:00:00|
IV|VCEL|42.39455|13.84059|1185|VILLA CELIERA|2004-05-14T00:00:00|
IV|VCNE|40.826595|14.433985|1007|Vesuvio Cratere Nord-Est - Stazione Osservatorio Vesuviano|2014-11-19T23:00:00|
IV|VCRE|40.818999|14.431419|1175|Vesuvio - Cratere Est, Stazione Osservatorio Vesuviano|2008-10-15T00:00:00|
IV|VENL|45.4167|12.3765|4.0|Venezia Lido|2014-06-10T15:16:00|
IV|VENT|40.79478|13.42156|108|VENTOTENE|2003-10-23T00:00:00|
IV|VERO|41.691045|13.4157987|590|VEROLI|2026-03-31T00:00:00|
IV|VIND|44.309828|7.175396|953.0|Vinadio|2024-12-11T17:00:00|
IV|VISG|44.188961|11.43431|727|Visignano (FI)|2019-06-12T18:00:00|
IV|VITU|41.18326|14.630154|848.0|Vitulano|2013-12-30T17:22:23|
IV|VIVA|41.750225|12.770183|550|Vivaro|2014-07-07T09:38:00|
IV|VMAN|45.3135|10.6628|64.0|Volta Mantovana (MN)|2020-12-10T17:00:00|
IV|VMG|43.96167|11.54383|450|VILLORE DEL MUGELLO|2003-03-01T00:00:00|2017-07-27T01:30:00
IV|VMGN|43.9545|11.5327|550|Villore del Mugello|2022-08-04T10:50:00|
IV|VOBA|45.6429|10.504|292.0|Vobarno|2011-04-08T17:00:00|
IV|VPOB|40.852793|14.383211|221|Pollena - Stazione Osservatorio Vesuviano|2014-07-09T12:00:00|
IV|VTB1|41.1833|14.6301|920|VITULANO|2003-03-01T00:00:00|2005-05-06T10:00:00
IV|VTIR|40.8059|14.4242|612|Vesuvio - Forestale|2013-03-18T09:26:55|
IV|VTRZ|40.807581|14.475264|225.0|Vesuvio - Terzigno|2022-10-20T12:00:00|
IV|VULT|40.9549|15.6163|1101|Monte Vulture - Melfi|2005-08-19T00:00:00|
IV|VVDG|40.8356|14.4239|855.0| Vesuvio Valle del Gigante - Stazione Osservatorio Vesuviano|2009-09-07T00:00:00|
IV|VVLD|41.86965|13.62324|1051|VILLAVALLELONGA|2003-03-01T00:00:00|
IV|ZCCA|44.35085|10.9765|700|ZOCCA|2003-03-01T00:00:00|
IV|ZEN8|45.6378|10.7319|596.0|San Zeno di Montagna|2010-03-03T18:02:49|
IV|ZONE|45.763578|10.117073|691|ZONE|2015-12-01T13:59:35|2021-09-09T23:59:00
IV|ZOVE|45.4536|11.4876|376.0|Zovencedo|2011-09-07T17:00:00|
IX|AND3|40.9298|15.3331|905.0|Station Andretta, Italy|2009-04-23T00:00:00|
IX|AVG3|40.7619|15.7251|1213.0|Station Avigliano, Italy|2008-01-28T00:00:00|
IX|BEL3|40.7153|15.6369|758.0|Station Bella, Italy|2008-02-06T00:00:00|
IX|BENI|41.1298|14.7716|75.0|Station Universita' Del Sannio, Italy|2010-12-15T00:00:00|
IX|BSC3|41.012|15.3852|980.0|Station Bisaccia, Italy|2011-12-28T00:00:00|
IX|CGG3|40.542|15.5225|1067.0|Station Caggiano, Italy|2008-06-05T00:00:00|
IX|CLT3|40.903|15.4043|525.0|Station Calitri, Italy|2012-07-11T00:00:00|
IX|CMP3|40.6519|15.0802|958.0|Station Campagna, Italy|2007-10-18T00:00:00|
IX|COL3|40.6871|15.3304|1026.0|Station Colliano, Italy|2007-09-06T00:00:00|
IX|CSG3|40.8181|15.4633|1253.0|Station Toppo Di Castelgrande (Osservatorio Astronomico), Italy|2011-03-08T00:00:00|
IX|LGS3|40.9865|14.9906|413.0|Station Luogosano, Italy|2011-07-21T00:00:00|
IX|LIO3|40.8969|15.1804|737.0|Station Lioni, Italy|2010-06-29T00:00:00|
IX|MNT3|40.837|15.0067|866.0|Station Montella, Italy|2006-11-01T00:00:00|
IX|MRN3|40.4256|15.7296|772.0|Station Marsico Nuovo (PZ), Italy|2012-10-04T00:00:00|
IX|NAPI|40.84|14.18|120.0|Station Complesso Universitario Monte Sant'Angelo, Italy|2009-01-01T00:00:00|
IX|NSC3|40.8468|15.1222|1300.0|Station Nusco, Italy|2012-06-13T00:00:00|
IX|PGN3|40.5722|15.7967|882.0|Station Pignola, Italy|2007-09-21T00:00:00|
IX|PST3|40.5609|15.2433|762.0|Station Postiglione, Italy|2009-02-06T00:00:00|
IX|RDM3|40.8755|15.5361|784.0|Station Ruvo Del Monte, Italy|2008-12-17T00:00:00|
IX|RSF3|40.9643|15.176|865.0|Station Rocca San Felice, Italy|2007-12-04T00:00:00|
IX|SALI|40.93|15.18|872.0|Station CIMA - Sant'Angelo dei Lombardi, Italy|2009-01-01T00:00:00|
IX|SCL3|40.6951|15.5114|744.0|Station Muro Lucano (Serra Campolungo), Italy|2011-07-20T00:00:00|
IX|SFL3|40.7889|15.5782|1062.0|Station San Fele, Italy|2012-06-26T00:00:00|
IX|SNR3|40.7357|15.1927|1009.0|Station Senerchia, Italy|2012-09-27T00:00:00|
IX|SRN3|40.4861|15.458|1067.0|Station Sant'Arsenio, Italy|2009-04-02T00:00:00|
IX|SSB3|41.0785|15.2292|724.0|Station San Sossio Baronia, Italy|2011-12-20T00:00:00|
IX|STN3|40.53|15.6515|832.0|Station Satriano, Italy|2008-07-03T00:00:00|
IX|TEGI|40.3799|15.5365|568.0|Station Teggiano - Istituto P. Leto, Italy|2012-03-16T00:00:00|
IX|VDP3|40.6052|15.5721|959.0|Station Vietri Di Potenza, Italy|2010-06-22T00:00:00|
IX|VDS3|40.7408|15.427|1154.0|Station Muro Lucano (Varco Staccarino), Italy|2010-05-20T00:00:00|
IX|VGG3|40.336|15.901|882.0|Station Viggiano (Prot.Civ.Gr.Lucano), Italy|2010-02-25T00:00:00|
IY|CARP|39.14786|16.31333|685.0|Carpanzano (CS)|2017-03-09T00:00:00|
IY|CHCE|38.68397|16.41418|550.0|Chiaravalle Centrale (CZ)|2017-03-08T00:00:00|
IY|CIRK|39.3884|17.0614|300.0|Cirò (KR)|2022-12-23T07:09:20|
IY|CMPN|39.407613|16.830313|560.0|Campana (CS)|2016-12-22T00:00:00|
IY|CNDF|38.00324|15.85715|357.0|Condofuri (RC)|2021-12-14T00:00:00|
IY|CO22|39.4925|16.305|430.0|Cocozzello d'Acri (CS)|2021-02-23T00:00:00|
IY|CUTR|39.0218|17.0737|198.0|Cutro (KR)|2023-02-14T00:00:00|
IY|FALC|39.2721|16.07956|623.0|Falconara Albanese (CS)|2022-02-16T00:00:00|
IY|GIOM|38.386233|16.110153|610.0|San Giorgio Morgeto (RC)|2023-09-28T00:00:00|
IY|MCDA|39.0216|16.8403|364.0|Marcedusa (KR)|2020-10-30T00:00:00|
IY|MUGA|38.5174|16.3223|970.0|Mongiana (VV)|2023-07-06T09:00:00|
IY|OPPI|38.2673|16.0099|835.0|Oppido Mamertina (RC)|2021-10-28T08:06:10|
IY|RICA|38.62403|15.86015|240.0|Ricadi (VV)|2023-12-13T00:00:00|
IY|ROI|39.57235|16.56912|658.0|Rossano (CS)|2022-07-27T00:00:00|
IY|SCAI|38.534281|16.517735|450.0|Santa Caterina dello Ionio (CZ)|2018-06-26T00:00:00|
IY|SPDC|38.5264|16.1322|343.0|San Pietro di Caridà (RC)|2019-06-28T00:00:00|
IY|SPNT|39.15686|16.52657|1280.0|SPINETO (CS)|2018-03-14T00:00:00|
IY|UC01|38.77725|16.27013|327.0|Francavilla Angitola (VV)|2018-06-26T00:00:00|
IY|VBL2|38.67073|16.10823|530.0|VIBO VALENTIA(VV)|2020-11-25T00:00:00|
K3|MHPPL|36.28737|15.97149|-3443.0|Marine Hazard Portopalo|2024-10-24T00:00:00|
ML|MSDA|35.901233|14.483952|81|MSDA|2022-10-12T13:03:27|
ML|XLND|36.032335|14.22011|24|XLND|2022-10-12T13:04:16|
MN|AIO|37.9712|15.233|751|Antillo, Italy|2000-01-01T00:00:00|2012-05-30T16:14:00
MN|AQU|42.354|13.405|710|L'Aquila, Italy|1988-08-01T00:00:00|
MN|ARPR|39.09289|38.33557|1537|Arapgir, Turkey|2014-01-23T00:00:00|
MN|BGY|44.8026|20.5158|250|Beograd, Serbia|1991-03-26T00:00:00|2001-12-31T23:59:59
MN|BLY|44.7488|17.1839|256|Banja Luka, Bosnia and Herzegovina|2009-05-21T08:00:00|
MN|BNI|45.052|6.678|1395|Bardonecchia, Italy|1988-04-30T00:00:00|
MN|BZS|45.6188|21.6401|260|Buzias, Romania|2005-11-23T00:00:00|
MN|CEL|38.2603|15.8939|702|Celeste, Italy|2003-10-29T00:00:00|
MN|CII|41.723|14.305|910|Carovilli, Italy|1994-10-19T00:00:00|2006-06-23T12:00:22
MN|CUC|39.9938|15.8155|637|Castrocucco, Italy|2003-07-16T00:00:01|
MN|DIVS|44.0981|19.9917|1000|Divcibare, Serbia|2005-07-14T00:00:00|
MN|DPC|50.3502|16.3222|748|Dobruska/Polom, Czech Republic|1993-01-01T00:00:00|
MN|GFA|34.338|9.073|250|Gafsa, Tunisia|1989-06-10T00:00:00|1999-12-31T23:59:59
MN|IDI|35.288|24.89|750|Anogia, Greece|1994-10-02T00:00:00|
MN|ISP|37.8433|30.5093|1100|Isparta, Turkey|1996-10-24T00:00:00|
MN|KEG|29.9275|31.8292|460|Kottamya, Egypt|1990-12-03T00:00:00|1999-12-31T23:59:59
MN|KEK|39.7127|19.79623|227|Kerkira Island, Greece|2000-03-02T00:00:00|
MN|KLV|38.04367|22.15042|758|Kalavryta, Achaia, Greece|2009-04-08T00:00:00|
MN|MALT|38.3134|38.4273|1120|Malatya, Turkey|2000-05-26T00:00:00|2011-12-31T00:00:00
MN|MDT|32.817|-4.614|1200|Midelt, Morocco|1989-11-15T00:00:00|1999-12-31T23:59:59
MN|MEB|36.303|2.73|500|Medea, Algeria|1992-05-20T00:00:00|1994-08-31T23:59:59
MN|PDG|42.4297|19.2608|40|Podgorica, Montenegro|2008-07-18T00:00:00|
MN|RTC|33.9881|-6.8569|50|Rabat, Morocco|2002-07-22T12:00:00|
MN|SENA|40.444392|9.459367|338|Sos Enattos Mine - Station 2|2019-03-28T00:00:00|
MN|THL|39.56468|22.0144|86|Klokotos, Thessalia, Greece|2006-11-28T12:00:00|
MN|TIP|39.1794|16.7583|789|Timpagrande, Italy|2003-09-10T00:00:00|
MN|TIR|41.3472|19.8631|247|Tirana, Albania|1994-07-13T00:00:00|
MN|TRI|45.709|13.764|161|Trieste, Italy|1996-05-15T00:00:00|
MN|TTE|45.66|13.79|92|Trieste, Italy|1991-01-22T00:00:00|1995-04-06T23:59:59
MN|TUE|46.47223|9.34732|1924|Stuetta, Italy|2001-11-14T00:00:00|
MN|VAE|37.469|14.3533|735|Valguarnera, Italy|2000-01-01T00:00:00|
MN|VLC|44.1594|10.3864|555|Villacollemandina, Italy|2001-01-01T00:00:00|
MN|VSL|39.496|9.378|370|Villasalto, Italy|1989-07-19T00:00:00|
MN|VTS|42.618|23.235|1490|Vitosha, Bulgary|1996-05-10T00:00:00|
MN|WDD|35.8373|14.5242|44|Wied Dalam, Malta|1995-07-06T00:00:00|
NI|AGOR|46.2829|12.0472|631.0|Agordo|2007-01-06T00:00:00|2015-12-31T23:59:59.9999
NI|CGRP|45.8806|11.8047|1757.0|Cima Grappa, Italy|2008-09-09T17:00:00|2015-12-31T23:59:59
NI|CIMO|46.3116|12.4448|710.0|Cimolais|2005-04-21T00:00:00|2015-12-31T23:59:59.9999
NI|CLUD|46.4569|12.8814|635.0|Cludinico|2011-02-15T00:00:00|2015-12-31T23:59:59.9999
NI|DST2|45.6589|13.8013|80.0|Trieste Universita DST, Italy|2005-01-01T10:00:00|
NI|FERB|44.9|11.54|100.0|Ferrara Borehole|2012-12-04T10:00:00|2015-12-31T23:59:59.9999
NI|MPRI|46.2408|12.9877|762.0|Monte Prat|2012-08-14T00:00:00|2015-12-31T23:59:59.9999
NI|PALA|46.245|12.924|1280.0|Monte Pala, Italy|2008-09-09T11:22:00|
NI|POLC|46.0266|12.5005|150.0|Polcenigo, Italy|2008-07-17T12:00:00|
NI|PURA|46.4258|12.7419|1417.0|Passo Pura, Italy|2007-01-01T10:00:00|
NI|SABO|45.9875|13.6337|575.0|Sabotino|2008-09-09T17:00:00|2015-12-31T23:59:59.9999
NI|VARN|45.9933|12.1048|1265.0|Varnada|2010-08-13T00:00:00|2015-12-31T23:59:59.9999
NI|VINO|46.25383|13.2755|608|Villanova, Italy|2002-01-10T10:00:00|
OT|CGL1|40.648402|17.517326|303.0|Ceglie Messapica|2019-05-16T12:03:03|
OT|MASS|40.633|17.144|274.0|Massafra|2019-05-16T11:59:46|
OT|OT03|41.712201|15.649727|655.0|Pro Civ - San Marco in Lamis|2019-05-16T10:46:00|
OT|OT04|41.719584|15.580701|279.0|Stignano - San Marco in Lamis|2019-05-16T10:53:22|
OT|OT05|41.65917|15.60256|180.0|Rignano Garganico|2019-05-16T10:56:00|
OT|OT06|41.685524|15.594366|584.0|Rignano Garganico|2019-05-16T10:58:15|
OT|OT07|41.621334|15.719366|154.0|San Giovanni Rotondo|2019-05-16T11:01:11|
OT|OT11|41.514564|15.335292|0.0|Lucera|2019-05-16T11:50:53|2026-06-23T12:50:00
OT|OT12|41.631801|15.90782|30.0|Manfredonia|2019-01-23T08:54:23|
OT|OT13|41.880722|16.179444|0.0|Vieste|2019-05-16T11:53:09|
OT|OT14|41.896655|15.906908|0.0|Ischitella|2019-05-16T11:54:49|
OT|OT15|41.109002|16.879723|0.0|Bari|2019-05-16T11:56:42|
OT|OT16|41.8344|15.1703|256.0|Chieuti|2021-04-14T08:42:57|
OT|OT17|41.6876|15.3698|91.0|San Severo (FG)|2021-09-06T09:26:05|
OT|OTP1|41.514596|15.335283|219.0|Lucera (FG)|2024-04-18T08:00:00|
OT|TAR1|40.5259|17.2846|140.0|Taranto|2016-01-11T13:17:00|
OX|ACOM|46.5479|13.5149|1715.0|Acomizza|2016-01-01T00:00:00|
OX|ADRI|45.0378|12.0166|1.0|Adria|2016-01-01T00:00:00|
OX|AFL|46.5283|12.1755|2235.0|Alpe Faloria|2016-01-01T00:00:00|
OX|AGOR|46.2829|12.0472|631.0|Agordo, Italy|2016-01-01T00:00:00|
OX|APGO|46.1516|12.363|598.0|Alpago|2017-04-10T00:00:00|
OX|BAD|46.234|13.2438|590.0|Bernadia|2016-01-01T00:00:00|
OX|BALD|45.683|10.8187|1911.0|Monte Baldo|2016-01-01T00:00:00|
OX|BOO|46.3195|13.0984|444.0|Bordano|2016-01-01T00:00:00|
OX|BUA|46.2167|13.1227|320.0|Buja|2016-01-01T00:00:00|
OX|CAE|46.009|12.4379|870.0|Caneva|2016-01-01T00:00:00|
OX|CEKR|45.8492|11.5685|1365.0|Cima Ekar Asiago|2019-04-01T00:00:00|
OX|CESM|46.0837|11.9986|415.0|Cesiomaggiore|2025-04-10T00:00:00|
OX|CGRP|45.8806|11.8047|1757.0|Cima Grappa, Italy|2016-01-01T00:00:00|2021-05-11T23:59:00
OX|CIMO|46.3116|12.4448|710.0|Cimolais|2016-01-01T00:00:00|
OX|CLUD|46.4569|12.8814|635.0|Cludinico|2016-01-01T00:00:00|
OX|COLI|46.1322|13.377|250.0|Colloredo|2016-01-01T00:00:00|
OX|CSM|46.5125|12.6515|1635.0|Casera Mimoias|2016-01-01T00:00:00|
OX|CSO|46.2724|12.3228|1060.0|Casso|2016-01-01T00:00:00|
OX|DRE|46.1733|13.645|810.0|Drenchia|2016-01-01T00:00:00|2025-04-29T23:59:59.9999
OX|DRE2|46.1755|13.6221|753.0|Drenchia 2|2025-04-29T00:00:00|
OX|FERB|44.9|11.54|100.0|Ferrara Borehole|2016-01-01T00:00:00|
OX|FUSE|46.4142|13.0011|520.0|Fusea|2016-01-01T00:00:00|
OX|GARG|45.6902|10.6619|1003.0|Gargnano|2016-01-01T00:00:00|
OX|GAVI|45.92|10.4578|1500.0|Passo Gaver|2016-01-01T00:00:00|
OX|GAZZ|45.1134|11.095|12.0|Gazzo Veronese|2016-01-01T00:00:00|
OX|GRDM|45.545|10.2796|800.0|Monte Maddalena|2016-01-01T00:00:00|
OX|IESO|45.5178|12.5464|0.0|Jesolo|2016-01-01T00:00:00|
OX|LSR|46.475|13.5269|1755.0|Lussari|2016-01-01T00:00:00|
OX|MARN|45.6378|11.2099|785.0|Marana|2016-01-01T00:00:00|
OX|MGBU|45.9041|11.7813|1518.0|Monte Grappa|2022-07-01T00:00:00|
OX|MLN|46.1495|12.6154|814.0|Malnisio|2016-05-27T07:00:00|
OX|MPRI|46.2408|12.9877|762.0|Monte Prat|2016-01-01T00:00:00|
OX|MTLO|45.8136|12.0991|350.0|Montello|2016-01-01T00:00:00|
OX|PLRO|46.5491|13.1481|1410.0|Paularo|2016-01-01T00:00:00|
OX|PRED|46.4428|13.565|902.0|Cave del Predil|2016-01-01T00:00:00|
OX|QUIN|45.2982|10.0337|121.0|Quinzano d'Oglio|2016-01-01T00:00:00|
OX|RERI|44.508098|11.367228|40.0|"Terza Torre" monitoring network borehole, Bologna|2023-07-01T00:00:00|
OX|SABO|45.9875|13.6337|575.0|Sabotino|2016-01-01T00:00:00|
OX|STIN|45.7148|12.7718|1.0|San Stino di Livenza|2018-09-14T00:00:00|
OX|TLI|45.9209|13.1032|0.0|Talmasons|2016-01-01T00:00:00|
OX|TOPP|46.1985|12.8171|258.0|Pian del Toppo|2016-01-01T00:00:00|
OX|TRES|45.4853|10.5227|192.0|parco Tresine|2016-01-01T00:00:00|
OX|VARN|45.9933|12.1048|1265.0|Varnada|2016-01-01T00:00:00|
OX|ZOU|46.5572|12.9736|1895.0|Zoufplan|2020-05-18T00:00:00|
OX|ZOU2|46.5584|12.9729|1911.0|Zoufplan|2016-01-01T00:00:00|2020-05-15T23:59:59.9999
RF|CESC|46.3557|13.0572|355.0|Cesclans|2003-03-13T00:03:00|
RF|GEDE|46.2544|13.1247|232.0|Gemona_Depuratore|2004-09-29T00:09:00|
RF|GEPF|46.275|13.1386|255|Gemona Piazza del Ferro|2008-07-17T12:00:00|
RF|GESC|46.2819|13.1409|373.0|Gemona_Scugelars|2004-09-29T00:09:00|
RF|GORI|45.9403|13.6308|141.0|Polo Universitario Gorizia|2014-10-01T00:10:00|
RF|MASA|46.1722|13.4313|693.0|Masarolis|2002-01-01T00:01:00|
RF|MOGG|46.4048|13.1885|371.0|Moggio|2004-12-10T00:12:00|
RF|PALM|45.911|13.3339|97.0|Palmanova SOR|2018-03-08T00:03:00|
RF|PAUL|46.5302|13.1162|640.0|Paularo|2002-02-17T00:02:00|
