scene,net,sta,cha,sps,lat,lon,name,rms_um,peak_um,above_floor
CAPELLA_C14_SP_CPHD_HH_20240604035617_20240604035645,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,1.8333,4.9023,0
CAPELLA_C14_SP_CPHD_HH_20240604035617_20240604035645,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.7678,2.8401,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,1.2249,3.8615,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,2.101,6.4068,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.885,2.3286,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0535,0.1941,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0992,0.4415,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0335,0.1067,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,1.2828,2.9923,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,2.0398,4.3543,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,1.0988,2.6008,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.339,3.2357,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,2.4916,6.5605,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.9511,2.4855,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0655,0.2032,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0988,0.2887,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0353,0.0995,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,1.6064,3.9787,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,2.1224,4.627,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,1.0795,2.5772,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.1037,4.7347,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.3133,6.3951,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,0.5803,1.5753,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.2057,6.233,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.7682,7.3773,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.7067,1.8283,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1191,0.3954,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1055,0.3428,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0393,0.1413,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,3.0727,8.3641,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,3.012,7.1531,0
CAPELLA_C09_SP_CPHD_HH_20240605112941_20240605113010,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.8983,2.5308,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,1.7262,4.0698,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.4468,3.3704,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.9576,2.4884,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0568,0.1694,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1076,0.3809,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0283,0.1212,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,1.7041,3.292,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.4614,3.3589,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.8871,1.7736,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,2.0866,3.9966,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.6017,3.8564,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.9448,2.2611,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0668,0.2531,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0956,0.3044,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.032,0.1169,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,1.9689,3.7298,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,1.3281,3.2825,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,0.8415,1.8192,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,6.4462,17.4014,1
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.7512,7.0526,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,0.8099,1.7837,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.1964,5.7536,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.6098,5.8983,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.753,2.0092,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.104,0.3918,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0935,0.3801,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0371,0.1028,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,3.2789,7.7512,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,2.5038,5.4575,0
CAPELLA_C09_SP_CPHD_HH_20240606011332_20240606011359,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.7743,1.8045,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,1.8299,5.0541,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,2.5859,6.1288,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,1.5152,3.2328,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0963,0.4118,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.19,0.6724,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0525,0.2317,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,1.4866,3.3727,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,2.3364,4.8158,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,1.2098,3.0262,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.7895,4.7533,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,2.7119,6.2109,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.5275,3.2142,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0961,0.3088,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.1744,0.5851,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.045,0.1674,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,2.0277,4.5482,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,2.0093,4.6605,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,1.2735,3.2609,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.0409,5.3076,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.8574,7.0932,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.5778,4.378,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.3647,7.5962,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.1969,5.8569,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.5266,4.2094,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1585,0.5903,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1439,0.5491,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0528,0.1693,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,3.452,7.9069,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,2.6337,5.6431,0
CAPELLA_C14_SP_CPHD_HH_20240607024429_20240607024457,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,1.4422,3.7447,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,2.1445,4.9655,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,2.8776,6.782,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,1.1101,2.4472,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0668,0.1603,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1341,0.4011,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0335,0.084,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,1.3226,3.5528,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,2.6005,6.4651,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.888,2.1396,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,2.0723,5.2103,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,3.1684,7.9098,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.0646,2.3406,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.077,0.2895,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.1153,0.2909,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0323,0.0896,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,1.4304,3.3784,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,2.1845,5.3193,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,0.9185,2.5722,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.9992,6.6955,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.1971,4.7656,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.3575,3.4352,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.5671,5.9609,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.754,6.4123,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.3836,2.9212,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0926,0.2984,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0912,0.2476,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0373,0.1251,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,3.1894,6.5808,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,2.7562,6.9751,0
CAPELLA_C10_SP_CPHD_HH_20240608005508_20240608005534,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,1.145,2.3932,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,2.6475,6.6318,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.7393,4.1059,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,1.437,3.3133,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0562,0.1574,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0958,0.2557,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0291,0.0939,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,2.2203,5.1637,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,2.0598,4.7656,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,1.6131,3.3938,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,2.5454,6.4323,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,3.499,12.1565,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.568,3.6117,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0613,0.1889,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0925,0.2582,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0325,0.1174,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,2.1789,5.0603,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,1.7998,5.3026,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,1.8027,3.9017,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,3.3286,7.1775,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,2.034,5.1019,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.338,3.1708,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,3.5851,8.9329,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.8922,6.5141,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.5695,3.1726,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1533,0.424,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1136,0.2679,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0358,0.1104,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,7.8911,25.2329,1
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,4.6014,20.8458,0
CAPELLA_C10_SP_CPHD_HH_20240609091921_20240609091951,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,1.7167,3.9258,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.935,3.1119,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.0906,2.511,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.5502,1.2342,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.055,0.1444,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1184,0.3268,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0269,0.0884,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,0.6265,1.7412,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.2231,3.1577,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.3834,1.0684,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.888,2.745,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.9817,2.8663,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.4428,1.1987,0
CAPELLA_C10_SP_CPHD_HH_20240711114052_20240711114124,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0702,0.1836,0
